jrsj（接入时间）|jgdm（机构代码）|jgmc（机构名称）|jglx（机构类型）|fddbr（法人代表）|jyfw（经营范围）|jjhy（经济行业）|jjlx（经济类型）|zcrq（注册日期）|pzjgdm（批准机构代码）|xzqh（行政区划）|jgdz（机构地址）|yzbm（邮政编码）|dhhm（电话号码）|bzrq（办证日期）|zfrq（作废日期）|bzjgdm（办证机构代码）|zczj（注册资金）|hbzl（货币种类）|wftzg（外方投资国）|zgrs（职工人数）|bgrq（变更日期）|zchm（注册号码）|zgjg（主管机构）|pzjg（批准机构）|zj（主键）|jj（简介）
2018-12-08 17:23:21|1031200|南京医科大学|医药类||公办|教育||1943||南京市|南京市江宁区龙眠大道101号|211166|025-86869191||||||||2019-03-28 12:19:29||江苏省教育厅|江苏省教育厅||南京医科大学创建于1934年，时名江苏省立医政学院。1957年，由镇江迁至南京，更名为南京医学院。1962年，被列为全国首批六年制医药院校。1981年，被批准为全国首批博士、硕士学位授予单
2018-12-08 17:23:22|1162900|北华航天工业学院|理工类||公办|教育||1978||廊坊市|河北省廊坊市爱民东道133号|065000|0316-2083179||||||||2019-03-28 12:19:29||河北省教育厅|河北省教育厅||北华航天工业学院(原华北航天工业学院)是由国家国防科技工业局、中国航天科技集团有限公司、中国航天科工集团有限公司与河北省人民政府共建的一所普通高等院校，是国务院学位委员
2018-12-08 17:23:21|1143700|长春工程学院|理工类||公办|教育||2000||长春市|吉林省长春市朝阳区宽平大路395号|130012|0431-85947183,0431-85711299||||||||2019-03-28 12:19:29||吉林省教育厅|吉林省教育厅||长春工程学院是吉林省属普通本科高校，是一所以工学为主，管理学、理学、艺术学、文学等学科协调发展的多科性普通本科大学。学校是吉林省人民政府与应急管理部共建高校，教育部“
2018-12-08 17:23:22|1131900|南昌工程学院|理工类||公办|教育||1958||南昌市|江西省南昌市高新技术开发区天祥大道289号|330099|0791-88126666,0791-88126772||||||||2019-03-28 12:19:29||江西省教育厅|江西省教育厅||南昌工程学院是一所以工学为主，管理学、理学、农学、文学、经济学、艺术学等多学科协调发展，水利特色鲜明的本科高校。前身为1958年创建的江西水利电力学院，1978年恢复办学，历经
2018-12-08 17:23:21|1054100|湖南中医药大学|医药类||公办|教育||1934||长沙市|湖南省长沙市岳麓区含浦科教产业园学士路300号|410208|0731-85381101||||||||2019-03-28 12:19:29||湖南省教育厅|湖南省教育厅||湖南中医药大学坐落于中国历史文化名城长沙，是湖南省重点建设本科院校，是全国首批设立国家级重点学科的高校，也是首批招收博士研究生、留学生及港澳台学生的中医药院校。学校现
2018-12-08 17:23:21|1105900|合肥学院|综合类||公办|教育||1980||合肥市|安徽省合肥市经济技术开发区锦绣大道99号、158号|230601|0551-62158118,0551-62159118||||||||2019-03-28 12:19:29||安徽省教育厅|安徽省教育厅||合肥学院是一所在“改革中诞生，开放中成长，创新中发展”的地方本科院校，其前身是创办于1980年的合肥联合大学。创始校长杨承宗是伊莱娜·约里奥-居里夫人的博士生、著名的科学家、
2018-12-08 17:23:22|1067100|贵州财经大学|财经类||公办|教育||1958||贵阳市|贵州省贵阳市花溪大学城|550025|0851-88575778,0851-88575779||||||||2019-03-28 12:19:29||贵州省|贵州省||贵州财经大学，简称“贵州财大”或“贵财”，创办于1958年，原名贵州财经学院，2012年，经教育部批准更名为贵州财经大学，2018年增列为博士学位授予单位。是一所以经济学、管理学学科
2018-12-08 17:23:21|1012000|山西大同大学|综合类||公办|教育||2006||大同市|御东校区：山西省大同市兴云街:新平旺校区：山西省大同市云冈区（原矿区）平泉路52号|037003|0352-7563686||||||||2019-03-28 00:00:16||山西省教育厅|山西省教育厅||山西大同大学是一所省属全日制多科性大学，办学历史可以追溯到20世纪50年代。2006年经教育部批准，由雁北师范学院、大同医学高等专科学校、大同职业技术学院、山西工业职业技术学院
2018-12-08 17:23:22|1074100|兰州财经大学|财经类||公办|教育||1952||兰州市|分别位于兰州市薇乐大道4号（和平校区）；兰州市城关区段家滩496号（段家滩校区）|730101|0931-5259988||||||||2019-03-28 00:00:16||甘肃省教育厅|甘肃省教育厅||兰州财经大学肇始于1952年成立的甘肃省人民政府行政干部学校;1958年，升格为甘肃财经学院，隶属甘肃省人民政府领导，实施本科教育;1981年，成立兰州商学院，先后隶属原国家商业部、国
2018-12-08 17:23:21|1035100|温州大学|综合类||公办|教育||1933||温州市|浙江省温州市茶山高教园区|325035|0577-86680800||||||||2019-03-28 12:19:29||浙江省教育厅|浙江省教育厅||温州大学是一所地方综合性大学，办学历史可追溯到温州近代著名爱国爱乡人士黄溯初先生1933年捐建的温州师范学校，文化底蕴深厚，有着优良的办学传统。学校位于浙江省南部美丽的沿海
2018-12-08 17:23:22|1013900|内蒙古财经大学|财经类||公办|教育||1960||呼和浩特市|内蒙古呼和浩特市回民区北二环路185号|010070|0471-5300555,0471-5300312||||||||2019-04-15 18:52:40||内蒙古教育厅|内蒙古教育厅||内蒙古财经大学坐落于首府呼和浩特市，始建于1960年，是国家在少数民族地区最早设立的财经类高校。经过58年的建设与发展，现已成为一所以本科教育为主、同时承担研究生培养任务，以
2018-12-08 17:23:23|1035200|丽水学院|师范类||公办|教育||1907||丽水市|浙江省丽水市学院路1号|323000|0578-2271179,0578-2276113||||||||2019-03-28 12:19:29||浙江省教育厅|浙江省教育厅||丽水学院地处素有“秀山丽水、养生福地、长寿之乡”之称的“中国生态第一市”——丽水市，办学历史可追溯到1907年经学大师孙诒让先生指导创办的处州初级师范学堂。1978年12月，经国务
2018-12-08 17:23:21|1022200|佳木斯大学|综合类||公办|教育||1947||佳木斯市|黑龙江省佳木斯市学府街148号|154007|0454-8796220,0454-8618158||||||||2019-03-28 12:19:29||黑龙江省教育厅|黑龙江省教育厅||华夏东极人才的摇篮——佳木斯大学，坐落于中国最早迎接太阳升起的地方、最佳生态环境魅力城市黑龙江省佳木斯市。学校始建于1947年，于1995年6月27日经原国家教委批准，由佳木斯医学
2018-12-08 17:23:21|1074300|青海大学|综合类||公办|教育||1958||西宁市|青海省西宁市宁大路251号|810016|0971-5310697,0971-5310697||||||||2019-03-28 00:00:16||青海省教育厅|青海省教育厅||青海大学坐落于高原古城——夏都西宁。学校前身为青海工学院，始建于1958年。1960年11月，与青海农牧学院、青海医学院、青海财经学院合并为青海大学，“文革”初期被撤销。1971年恢复
2018-12-08 17:23:22|1114900|中华女子学院|语言类||公办|教育||1949||北京市|北京市朝阳区育慧东路1号|100101|010-84659299,010-84659611||||||||2019-03-28 12:19:29||中华全国妇女联合会|中华全国妇女联合会||在半个多世纪的办学历程中，学校坚持社会主义办学方向，贯彻党和国家教育方针，遵循高等教育发展规律，贯彻男女平等基本国策，始终与国家经济社会发展同步、与高等教育事业发展同
2018-12-08 17:23:22|1074900|宁夏大学|综合类||公办|教育||1958||银川市|宁夏银川西夏区贺兰山西路489号|750021|0951-2061897||||||||2019-03-28 00:00:16||宁夏回族自治区教育厅|宁夏回族自治区教育厅||宁夏大学是教育部与自治区人民政府“部区合建”高校，国家“211工程”重点建设高校。宁夏大学始建于1958年。1997年12月，宁夏大学与原宁夏工学院、银川师专(含宁夏教育学院)合并;2002年2
2018-12-08 17:23:23|1261900|中山大学南方学院|综合类||民办|教育||2006||广州市|广州市从化区温泉镇|510970|020-61787326,020-61787333||||||||2019-03-28 12:19:29||广东省教育厅|广东省教育厅||中山大学南方学院是2006年经教育部批准，由中山大学与广东珠江投资集团合作创办的独立学院，是一所多学科全日制应用型本科高等学校，2016年被遴选为广东省普通本科转型试点高校。基
2018-12-08 17:23:22|1279500|南昌理工学院|综合类||民办|教育||1999||南昌市|江西省南昌市国家经济技术开发区901号|330044|0791-83891958,0791-82143608||||||||2019-03-28 00:00:16||江西省教育厅|江西省教育厅||南昌理工学院是经教育部批准设置、南昌航天科技集团投资举办、江西省人民政府管理的民办普通本科高校。1999年5月，建校时校名为江西航天科技专修学院;2001年4月，经江西省人民政府批
2018-12-08 17:23:21|1034300|温州医科大学|医药类||公办|教育||1912||温州市|浙江省温州市茶山高教园区|325035|0577-86689885,0577-86689900||||||||2019-03-28 12:19:29||浙江省教育厅|浙江省教育厅||温州医科大学是浙江省省属普通高等学校。学校可溯源至创办于1912年的浙江医学专门学校，1958年8月由浙江医学院从杭州分迁至温州建立，初名“浙江第二医学院”，后以校址所在地定名为
2018-12-08 17:23:24|1302100|浙江大学城市学院|理工类||民办|教育||1999||杭州市|杭州市湖州街51号|310015|0571-88018551||||||||2019-03-28 12:19:29||浙江省教育厅|浙江省教育厅||浙江大学城市学院成立于1999年7月，是经国家教育部和浙江省人民政府批准设立，由浙江大学、杭州市人民政府合作办学，并与浙江省邮电管理局(现为浙江省电信实业集团)共同发起创办的一
2018-12-08 17:23:22|1059800|广西医科大学|医药类||公办|教育||1934||南宁市|广西南宁市双拥路22号|530021|0771-5359031,0771-5359030||||||||2019-03-28 12:19:29||广西壮族自治区教育厅|广西壮族自治区教育厅||办学历史悠久。广西医科大学创建于1934年11月21日，坐落在具有“绿城”之称的广西壮族自治区首府南宁市，现有和在建校本部、武鸣校区、玉林校区、国际医药教育交流与研究中心(五象校
2018-12-08 17:23:21|1019100|吉林建筑大学|理工类||公办|教育||1956||长春市|吉林省长春市净月开发区新城大街5088号|130118|0431-84566063,0431-84566071||||||||2019-03-28 12:19:29||吉林省教育厅|吉林省教育厅||吉林建筑大学是一所以工为主，以土木建筑为特色，理、工、文、管、法、艺、经等多学科相互支撑、协调发展的吉林省重点建设的普通高等学校，是吉林省人民政府与住房和城乡建设部共
2018-12-08 17:23:23|1044300|济宁医学院|医药类||公办|教育||1952||济宁市|济宁市太白湖新区荷花路133号|272067|0537-3616888||||||||2019-03-28 12:19:29||山东省教育厅|山东省教育厅||济宁医学院创建于1952年，是山东省属普通本科高等医科院校。学校现有济宁太白湖校区、任城校区和日照校区，占地总面积115万平方米，建筑面积67万平方米，与济宁国家高新区共建教学科
2018-12-08 17:23:21|1036400|安徽农业大学|农林类||公办|教育||1928||合肥市|安徽省合肥市长江西路130号|230036|0551-65786603,0551-65786135||||||||2019-03-28 12:19:29||安徽省教育厅|安徽省教育厅||安徽农业大学坐落于安徽省省会合肥，是一所办学历史悠久、以农林生命学科为优势和特色的省政府与农业部、国家林业局合作共建高校，是全国首批建设“新农村发展研究院”的十所高校
2018-12-08 17:23:21|1032000|江苏师范大学|师范类||公办|教育||1952||徐州市|江苏省徐州市铜山新区上海路101号；江苏省徐州市云龙区和平路57号|221116|0516-83403064||||||||2019-03-28 12:19:29||江苏省人民政府和教育部共建|江苏省人民政府和教育部共建||江苏师范大学是江苏省人民政府和教育部共建高校，是江苏高水平大学建设高校。学校前身是1952年创办于江苏无锡的苏南军区转业干部文化速成学校，战功卓著的刘先胜中将为第一任校长。
2018-12-08 17:23:22|1141400|中国石油大学（北京）|理工类||公办|教育||1953||北京市|北京市昌平区府学路18号|102249|010-89733245||||||||2019-03-28 12:19:29||教育部|教育部||中国石油大学(北京)一校两地(北京、克拉玛依)，北京昌平校区坐落在风景秀丽的军都山南麓，北京校区校园占地面积700余亩;克拉玛依校区位于新疆维吾尔自治区克拉玛依市，校园占地面积70
